Test_ID	Gene	Locus	GO_Term	ConstantCO2_LowpH	ConstantCO2_HighpH	pH7_LowCO2_2	pH7_MidCO2	pH7_HighCO2	pH8_LowCO2	pH8_MidCO2
XLOC_022695	EMIHUDRAFT_213710	EMIHUscaffold_58:518708-528307	binding	1.58380884535	2.01615396904	2.0852070798	2.33468839991	2.48345981485	1.97016526571	2.15670078672
XLOC_001977	EMIHUDRAFT_466517	EMIHUscaffold_104:359051-360623	None	2.8298049188	3.11746066879	2.77750177715	3.39612660051	3.54264312984	2.78262034037	3.0932390157
XLOC_003270	EMIHUDRAFT_448904	EMIHUscaffold_11:946096-947595	chromatin modification	4.85021434706	4.12232483996	4.14046783766	4.61899622401	4.71641479849	4.55894718175	4.95506631889
XLOC_011626	EMIHUDRAFT_463748	EMIHUscaffold_32:423767-427367	transferase activity, transferring acyl groups	3.86215379548	3.48546160601	3.90030652305	3.53637249641	3.55638159051	3.58728097131	3.74275000981
XLOC_003273	EMIHUDRAFT_433467	EMIHUscaffold_11:987335-989471	lipid metabolic process	7.09234488344	7.37822548348	7.18449850736	6.34151793372	6.49734890123	6.46682122809	6.67503962466
XLOC_006354	EMIHUDRAFT_457403	EMIHUscaffold_243:126548-130188	oxidation-reduction process	2.10029144776	2.03045615081	2.0975096696	1.9663049459	2.10492703744	1.94480223581	1.95673322183
XLOC_011621	EMIHUDRAFT_53056	EMIHUscaffold_32:375728-377829	None	4.8238155842	4.71858630189	4.80216736196	3.98113112537	4.16125082167	4.38674887891	4.33002051584
XLOC_003276	-	EMIHUscaffold_11:997539-1001492	None	5.1262956083	4.9442165848	4.99334829213	5.01390884549	4.82130714279	5.24774146972	4.96216955996
XLOC_011623	EMIHUDRAFT_207694	EMIHUscaffold_32:408717-410796	None	3.22030828333	3.8784997495	3.67141793261	4.15000718756	4.08472761588	3.39843520007	3.8360857117
XLOC_003279	EMIHUDRAFT_448915	EMIHUscaffold_11:1020070-1023245	chromatin binding	6.0606137984	6.20473936735	5.90650101535	6.07525664442	5.97957038646	6.23303864735	6.28519689765
XLOC_018901	EMIHUDRAFT_464453	EMIHUscaffold_47:725744-734986	protein glycosylation	5.95142693729	5.84142471011	6.04191974398	5.5330337645	5.34480364721	5.91253969473	5.83518890053
XLOC_011629	-	EMIHUscaffold_32:441882-442438	None	7.00901118515	7.17661200081	6.66193910068	5.50705249189	6.1949360723	5.90585869971	6.36796682321
XLOC_039379	EMIHUDRAFT_229480	KB864413:44626-46247	None	5.54118336809	5.112091237	5.38156371546	5.09576833051	5.00645961106	5.16382072649	5.13266320438
XLOC_025973	EMIHUDRAFT_432792	EMIHUscaffold_7:82872-86255	None	3.70683994457	3.98821204153	3.85372623913	3.42824559011	3.46622511915	3.92444198619	3.57134309506
XLOC_001810	EMIHUDRAFT_466458	EMIHUscaffold_103:195482-197072	oxidoreductase activity	4.34674419138	4.1677191986	4.30589758208	3.71506967938	4.01264911894	4.05518697583	4.15414570711
XLOC_025975	EMIHUDRAFT_461703	EMIHUscaffold_7:92670-101001	protein binding	3.41138285575	3.22251092356	3.16099277276	2.89432304019	2.97726709949	3.30098322685	3.1733321473
XLOC_025974	EMIHUDRAFT_414694	EMIHUscaffold_7:88779-90108	nucleotide binding	6.96791789484	7.20111431901	6.71838902749	7.51991140004	7.52279335943	6.86840280061	7.46037398085
XLOC_001819	Lhcf63	EMIHUscaffold_103:270766-271961	None	7.66558463627	8.11826108138	7.49979009117	7.87305031685	7.60240936919	7.75797663607	7.77842543754
XLOC_014906	EMIHUDRAFT_419333	EMIHUscaffold_387:12344-14976	hydrolase activity, hydrolyzing O-glycosyl compounds	2.34558372622	2.14786673351	2.23827020891	1.73230827875	1.96139736862	1.90633649432	1.96442450991
XLOC_043438	EMIHUDRAFT_99476	KB864748:317370-320672	None	4.54585719825	4.35467077692	4.56967943692	3.55211634915	3.77877628926	3.90080885756	3.93638353116
XLOC_037798	EMIHUDRAFT_423492	KB864284:231764-232966	glycolipid transport	8.8115159856	8.5391704457	8.39201253536	8.5434224167	8.51408674481	8.32959454858	8.48452888876
XLOC_043437	EMIHUDRAFT_99474	KB864748:304983-306783	metal ion binding	4.45353074844	4.58837884202	4.12575853943	3.99238777005	4.13270021496	4.01853625839	4.36992009002
XLOC_004179	EMIHUDRAFT_446894	EMIHUscaffold_1154:5719-7327	integral component of membrane	2.89378544278	2.98115670468	2.87862922399	2.87438780009	2.72441889815	2.83926225071	2.87315172951
XLOC_003704	EMIHUDRAFT_446857	EMIHUscaffold_1125:3356-4936	None	2.67569626606	2.74572567866	3.1130720166	2.86899091595	3.08404384915	2.89173219049	2.64852756731
XLOC_045236	EMIHUDRAFT_114150	KB864921:76452-81901	D-ribose metabolic process	4.13426201819	4.12288803037	4.15058404622	4.14720085384	4.25091610974	4.20947676049	4.20832996573
XLOC_041563	EMIHUDRAFT_442110	KB864577:215723-216340	None	6.71694975232	7.14089110637	6.83319370747	6.18375843327	6.23067952829	6.9415406508	6.90140998
XLOC_041564	EMIHUDRAFT_112613	KB864577:219326-220539	None	5.51974946262	5.85996706424	5.5768153634	4.43300616052	4.68763742704	5.0131987094	5.0564101171
XLOC_010577	EMIHUDRAFT_239976	EMIHUscaffold_300:15218-17291	None	3.08746963039	2.93792624969	2.77075083187	3.28046048775	3.21322439466	3.45865628964	3.23275284077
XLOC_010574	EMIHUDRAFT_240021	EMIHUscaffold_300:122889-125481	nucleotide binding	1.93803732203	1.89756184933	1.82780276881	1.81640719783	1.77181375882	1.84926271673	1.74861150591
XLOC_009197	EMIHUDRAFT_457886	EMIHUscaffold_282:100036-103982	None	3.30229857667	3.14169599663	3.17830352206	3.39887568715	3.19420685136	3.31571113014	3.26281497928
XLOC_007080	EMIHUDRAFT_457509	EMIHUscaffold_251:81317-86117	protein binding	4.88504228467	5.01015322221	4.52272118444	4.33932982646	4.71569572755	4.38176096119	4.73901636959
XLOC_004263	-	EMIHUscaffold_22:161273-162652	None	3.09302937768	2.81647273559	2.52903130773	2.59231350813	2.58852875952	2.45404162152	2.45991418499
XLOC_021897	Lhcf59	EMIHUscaffold_550:29795-31491	None	6.99747307197	7.93942053852	7.10991421067	7.13082793415	7.10518567084	6.95682334518	7.10576187513
XLOC_007089	-	EMIHUscaffold_251:35105-36685	None	3.52997082914	2.93242973738	3.24021509293	2.45577828997	2.77259302266	2.52209844668	2.75784679881
XLOC_005029	EMIHUDRAFT_450133	EMIHUscaffold_23:25189-28738	binding	2.14949675971	2.09556665477	2.07465271253	2.30246528733	2.30173395714	2.20579598575	2.26163010054
XLOC_013907	-	EMIHUscaffold_361:32615-35388	None	5.19042127642	5.11975041554	5.10908051899	5.33763617278	5.15994397414	5.35243721565	5.40083504498
XLOC_013909	EMIHUDRAFT_242478	EMIHUscaffold_361:41834-44832	None	2.0581086494	2.19509242663	2.14607516036	2.28170121708	2.16928686853	2.04942166633	2.02722837882
XLOC_013908	EMIHUDRAFT_444795	EMIHUscaffold_361:37893-39556	None	6.1226623665	5.429415111	6.40837390206	6.93746210072	6.35400248252	6.99573323796	6.53178379935
XLOC_007557	-	EMIHUscaffold_26:583514-585036	None	4.91693995222	4.03473514701	4.51441897656	4.88505204937	4.67342639467	4.003467315	5.14003830768
XLOC_007556	EMIHUDRAFT_206339	EMIHUscaffold_26:569260-571344	zinc ion binding	3.80693235663	3.89369226474	3.71376179024	3.55837907733	3.7794908693	3.8412888335	3.68330344883
XLOC_018430	EMIHUDRAFT_464402	EMIHUscaffold_46:563909-566265	calcium ion binding	4.45237139634	4.15633189128	4.49216724904	4.54077124609	4.35376083289	4.63933057809	4.51807556868
XLOC_042142	EMIHUDRAFT_232186	KB864645:94449-108454	None	3.99713882516	4.05448385095	3.79714789984	3.61616946619	3.68636605614	3.98732086593	3.94546724706
XLOC_042145	EMIHUDRAFT_442307	KB864645:113789-115984	UDP-galactopyranose mutase activity	4.85291771301	4.65690818347	4.71408062881	4.14331177905	4.24322730983	4.26177901567	4.33409626214
XLOC_002694	-	EMIHUscaffold_108:71222-73212	None	2.37620424142	2.21926766603	2.33535462187	2.43335742933	2.22946794951	2.44159502386	2.39980820041
XLOC_042147	EMIHUDRAFT_442311	KB864645:165519-168859	None	2.45148544512	2.49989179753	2.52842129079	2.50574614497	2.30870743922	2.81559592154	2.57103843697
XLOC_008704	-	EMIHUscaffold_277:35174-37652	None	3.42651032747	3.05213588397	3.68982469788	3.9381069732	4.00084733446	4.16987691081	3.64169630199
XLOC_016360	EMIHUDRAFT_436316	EMIHUscaffold_40:503189-505644	transferase activity, transferring glycosyl groups	4.06009927824	3.70945607292	4.83095499951	5.74039602838	4.97379033858	5.53191788736	4.91477976366
XLOC_023466	EMIHUDRAFT_446042	EMIHUscaffold_602:24285-26603	None	4.26197453745	4.32111995937	4.80563812437	4.34697106813	4.42307387909	4.66372602344	4.41105332052
XLOC_041172	-	KB864557:211508-214310	None	5.09433742659	5.14634566762	5.22638907095	4.5268888609	4.62063919101	4.83700972811	4.92237864977
XLOC_024208	EMIHUDRAFT_437718	EMIHUscaffold_63:597385-600117	None	5.20407027097	5.43961648918	5.23201984298	5.2190213387	5.37575191197	5.27009905987	5.57245618862
XLOC_015423	EMIHUDRAFT_458909	EMIHUscaffold_397:63473-68111	None	3.13958736817	2.69174631036	2.79300523497	2.91704023638	2.70177525734	2.98378894755	3.0834703919
XLOC_020048	EMIHUDRAFT_461557	EMIHUscaffold_5:911782-914298	serine-type carboxypeptidase activity	3.60028164903	3.94024193784	3.76432492133	3.19899696624	3.38882600143	3.35551672152	3.50411059246
XLOC_027019	EMIHUDRAFT_50949	EMIHUscaffold_72:155903-159554	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	3.80709727494	3.64900606474	3.42769600323	3.82432998934	3.91532011411	3.78321566121	3.83051900979
XLOC_027017	EMIHUDRAFT_217038	EMIHUscaffold_72:136709-138774	None	2.20898850899	2.4433175531	2.28300906051	2.31269711694	2.24669386154	2.25085245802	2.37719872844
XLOC_027011	EMIHUDRAFT_217027	EMIHUscaffold_72:100287-103658	transmembrane transporter activity	1.85474972217	1.83509539798	1.77334232388	1.67420752496	1.83678054644	1.67919857057	1.70461083958
XLOC_022757	EMIHUDRAFT_464855	EMIHUscaffold_58:313806-315445	None	2.56758438626	2.25319359865	2.45785691041	2.34474329596	2.30944397526	2.36668590242	2.4875043572
XLOC_022750	EMIHUDRAFT_67081	EMIHUscaffold_58:229675-232188	ATP biosynthetic process	2.34465524959	2.48589305148	2.20278755579	1.97587226582	1.93060488735	2.14912601737	1.94241316125
XLOC_022751	EMIHUDRAFT_67113	EMIHUscaffold_58:233520-236291	None	3.08389242413	3.26337249787	3.02866815728	3.12431655369	3.31917135791	3.64924755366	3.37930766028
XLOC_017859	-	EMIHUscaffold_4451:204-1124	None	4.52506659208	4.3439478435	4.57603228822	4.19660704409	4.01612186948	4.68632683305	4.56892590951
XLOC_022758	EMIHUDRAFT_437355	EMIHUscaffold_58:326614-328466	protein binding	3.35772230296	3.59471573962	3.48810106166	3.61197496578	3.4311468854	3.70458428186	3.48606173089
XLOC_029079	EMIHUDRAFT_198604	EMIHUscaffold_8:878428-881881	transaminase activity	4.67676386994	4.96280348485	5.05591144356	5.23553560671	5.38839965652	4.70627635944	5.23484616501
XLOC_042292	EMIHUDRAFT_51353	KB864654:637840-640364	tRNA (guanine-N2-)-methyltransferase activity	3.36832415969	4.30849193861	3.66919688461	4.33237138488	4.45619504241	3.81553444263	4.27965700653
XLOC_001258	EMIHUDRAFT_433357	EMIHUscaffold_10:1094684-1096507	None	3.19370078944	2.93962340536	3.68800126973	4.26755826978	3.77719875715	4.47389079231	4.01851845482
XLOC_042297	EMIHUDRAFT_449660	KB864654:668751-671074	sequence-specific DNA binding	6.24770919439	6.29781136336	5.7832025626	6.2328218999	6.26819295103	5.97361586716	6.16178088675
XLOC_000028	EMIHUDRAFT_193794	EMIHUscaffold_1:225308-226811	None	4.0886250155	4.28699200636	4.15557115116	4.6620060612	4.55334207015	4.39090151306	4.35968983107
XLOC_000023	ALDH6	EMIHUscaffold_1:168724-172064	None	6.00632944504	6.35012591749	5.91478932914	6.07998817256	5.99727208148	5.92910924845	6.09435643019
XLOC_032018	EMIHUDRAFT_220888	EMIHUscaffold_93:452954-456035	None	4.20501708816	3.93076571817	4.13675739193	3.38794837886	3.63034722196	3.04477529023	3.47769416323
XLOC_004859	EMIHUDRAFT_235881	EMIHUscaffold_227:113928-117802	None	4.82384614804	4.7030065403	4.56301165647	4.85154417667	4.62413599627	4.95288798408	4.93486085793
XLOC_021313	EMIHUDRAFT_437110	EMIHUscaffold_53:354141-355246	None	2.72662852811	2.62701142849	3.04080828559	3.5544329094	3.10112560886	3.5880609654	3.11116655871
XLOC_028634	EMIHUDRAFT_453331	EMIHUscaffold_79:309607-311739	None	3.82074061044	3.74057142859	3.55288853952	3.83676237189	3.83101582481	3.80347504292	3.80022691659
XLOC_017379	EMIHUDRAFT_210405	EMIHUscaffold_43:467600-471841	protein binding	2.5763600826	2.54414903142	2.49865425505	2.40963532495	2.50045025767	2.51437478862	2.57745783271
XLOC_028320	EMIHUDRAFT_438515	EMIHUscaffold_78:496260-498505	None	5.42828981605	4.89292040272	4.78200484741	4.79781713401	4.73927026106	5.05174186458	4.68240474836
XLOC_011433	EMIHUDRAFT_444366	EMIHUscaffold_315:35346-36432	None	2.60893222127	2.85086141728	2.83868760154	2.82218559349	3.05692855479	2.97992838591	2.84943487724
XLOC_011435	EMIHUDRAFT_469719	EMIHUscaffold_315:48513-52520	hydrolase activity, hydrolyzing O-glycosyl compounds	1.92369686315	1.7158406684	1.88221653545	1.57835475616	1.65233963658	1.68066642182	1.74456154936
XLOC_010812	EMIHUDRAFT_458166	EMIHUscaffold_306:80257-86749	DNA metabolic process	3.24506053734	2.1324024585	2.37085616175	2.68031085262	2.73651395993	2.12819440207	2.94084141684
XLOC_028322	EMIHUDRAFT_416928	EMIHUscaffold_78:516145-517020	None	4.98895275323	5.18527587067	4.98773469449	5.21406650561	5.06401193748	4.73484507819	5.23248808349
XLOC_023804	EMIHUDRAFT_470908	EMIHUscaffold_617:35173-38256	integral component of membrane	2.95075953669	2.60189377431	2.85134328103	2.84952895628	2.68604999983	2.78868153493	2.84918463717
XLOC_001649	EMIHUDRAFT_454126	EMIHUscaffold_102:352511-355719	None	5.02027994399	5.25888068375	4.92132206849	5.53448498324	5.48304828506	5.03279733094	5.22327580154
XLOC_001646	-	EMIHUscaffold_102:331102-335223	None	3.95172765635	3.996090414	3.85943290895	3.72398442675	3.41208371534	3.83351757655	3.59206229779
XLOC_001645	EMIHUDRAFT_108303	EMIHUscaffold_102:321483-327279	None	3.93209897732	3.69655030108	3.86185613824	3.7717165853	3.49468441052	3.4783583675	3.47720584928
XLOC_014481	EMIHUDRAFT_458727	EMIHUscaffold_372:77608-79874	None	3.90123377327	3.78667999396	3.42677598208	3.85294766651	3.75822854569	3.79124104599	3.86176682909
XLOC_005951	NAR4	EMIHUscaffold_24:578644-579562	None	6.97239397603	6.85722213698	6.76664816204	6.01027409087	6.14741457121	6.02809171087	6.28978467806
XLOC_024330	EMIHUDRAFT_446144	EMIHUscaffold_633:10471-11767	None	3.78715033405	4.03323797229	3.87552452224	3.35457769272	3.60785106965	3.63388452436	3.76903116318
XLOC_033491	EMIHUDRAFT_122210	KB864018:3371-9680	None	3.88948327728	3.80135527975	4.01131672211	3.81716274943	3.86647282972	3.99001090206	4.03117461082
XLOC_033495	EMIHUDRAFT_446916	KB864019:0-855	None	3.77601974065	3.32425184685	3.84197311893	4.820373011	4.28859480816	4.53435424654	4.20350658059
XLOC_031388	EMIHUDRAFT_453702,EMIHUDRAFT_54121	EMIHUscaffold_90:291234-296198	None	3.74007485581	3.90786168337	3.71127463105	4.03058327544	3.83179618863	3.85788149549	3.98036353509
XLOC_025560	EMIHUDRAFT_465321	EMIHUscaffold_68:220254-225203	condensin complex	6.24754400932	4.5879709876	5.03643739553	5.53161227326	5.72041254864	4.82098052066	5.81683774694
XLOC_038860	EMIHUDRAFT_71492	KB864358:164016-166375	None	5.41264266773	5.50958817411	5.53182745728	5.94186221282	5.93029026935	5.67064775224	6.02749468694
XLOC_007313	EMIHUDRAFT_254625	EMIHUscaffold_2558:1065-1896	None	6.19196527319	5.59416931455	6.08580491129	6.47031722294	6.26390952563	6.58008818561	6.29874261693
XLOC_038717	EMIHUDRAFT_441315	KB864347:47602-49719	None	4.13652773525	4.25248378334	4.10306955149	4.2974042094	4.08528867482	4.35968983107	4.17073428663
XLOC_044177	-	KB864823:302-1591	None	3.9840515432	3.84965905548	3.91655307659	3.69906295231	3.67047780414	4.33843867764	3.66484688151
XLOC_035548	-	KB864151:495305-499589	None	3.56798222997	3.62243843921	3.41961574331	3.620199294	3.70260213929	3.70140489113	3.65719409552
XLOC_030525	-	EMIHUscaffold_87:293040-294264	None	2.63187956626	2.76090007769	2.51936577131	2.71389812984	2.77098123441	2.58758821932	2.84352363533
XLOC_030522	-	EMIHUscaffold_87:54952-56656	None	2.42794669443	2.50301537558	2.70131394836	2.8184579374	2.83299530175	2.85418520046	2.31837469261
XLOC_019624	EMIHUDRAFT_459412	EMIHUscaffold_499:7478-11486	chromatin binding	1.7942245341	1.81249411801	1.66326718772	1.89326123799	1.99169144489	1.88451196233	1.92056008836
XLOC_013281	-	EMIHUscaffold_35:867893-868908	None	3.40292132486	3.26759572185	2.99831466954	3.17825889744	3.29892513083	3.02838349935	2.77939841418
XLOC_013283	EMIHUDRAFT_117574	EMIHUscaffold_350:2874-5862	metal ion binding	5.21397710811	4.98626984461	4.82774282392	5.63201513994	5.47675106354	4.93483255777	6.05316999907
XLOC_027344	EMIHUDRAFT_358846	EMIHUscaffold_73:497737-498761	None	5.47161669262	4.89419205567	6.08119899874	6.04456898089	5.93345697254	6.48305473628	5.83685576647
XLOC_033875	-	KB864046:673127-679665	None	2.66511985209	2.78678452723	2.71421473984	3.02622994941	3.04188952644	2.88208738251	2.88266847969
XLOC_018572	EMIHUDRAFT_119187	EMIHUscaffold_461:10279-11494	L-ascorbic acid binding	3.05976712072	2.80578771652	3.00842055416	3.16607267595	3.52939994292	2.9440938022	3.12151113856
XLOC_018570	dddD1	EMIHUscaffold_461:50616-54454	None	1.97249415492	1.83265106383	1.91580769034	2.04956455556	1.91135411473	2.08056216264	1.77474278992
XLOC_018575	EMIHUDRAFT_316549	EMIHUscaffold_461:42447-44582	None	3.61559285651	3.23566886078	4.30106812433	4.81640002946	4.32945372753	4.97838327768	4.31610228697
XLOC_018574	-	EMIHUscaffold_461:26039-27595	None	4.93972964636	4.96422764284	4.77407541807	4.27262045466	4.42382016849	4.4496868209	4.45329368402
XLOC_033878	EMIHUDRAFT_433590	KB864046:709819-711014	None	5.74332915282	4.72190851186	6.46018064193	6.67863534782	6.32668294772	6.98422475722	6.20987636418
XLOC_015992	EMIHUDRAFT_461392	EMIHUscaffold_4:1387138-1390570	cysteine-type peptidase activity	2.10421587099	2.11587889658	2.12852767144	2.23496415951	2.15138801359	2.12824720235	2.17387577736
XLOC_010743	EMIHUDRAFT_116687	EMIHUscaffold_304:61112-63159	None	2.62882024586	2.75109303761	2.75058292419	2.78786495744	2.93629117944	2.65066347503	2.8080039888
XLOC_031653	EMIHUDRAFT_220462	EMIHUscaffold_91:275804-279749	None	2.18248890767	2.37472513294	2.3145341227	2.40540427355	2.39899878061	2.44497179206	2.33574334747
XLOC_010745	EMIHUDRAFT_469619	EMIHUscaffold_304:83919-87818	mRNA transport	3.98368681411	4.22460371693	3.93639295447	4.43723439831	4.51920849129	4.07673010148	4.4770231748
XLOC_015995	EMIHUDRAFT_448002	EMIHUscaffold_4:1415922-1417680	nucleotide binding	5.98507001673	5.34169049096	5.62607111491	6.49175691345	6.88708654676	5.6294498822	6.66418556677
XLOC_010749	EMIHUDRAFT_444252	EMIHUscaffold_304:100872-103354	None	3.57116225001	2.43158819556	3.82309714735	4.18927109025	3.5652352382	4.35641147295	3.46842170526
XLOC_002840	EMIHUDRAFT_108811	EMIHUscaffold_109:198815-201207	None	3.39461291572	2.82431980488	3.24197590642	3.12775872601	3.2182836544	3.14964795621	3.06763527533
XLOC_041993	EMIHUDRAFT_231934	KB864624:23326-24972	zinc ion binding	3.25311491566	3.35400495173	3.15679623114	3.43008585144	3.46750252005	3.15561486411	3.50678725572
XLOC_041996	EMIHUDRAFT_442238	KB864624:37235-39234	protein binding	2.18693152694	2.37639874812	2.35339669452	2.1860219041	2.22161418665	2.34860352832	2.36300843178
XLOC_041995	EMIHUDRAFT_112845	KB864624:34450-36884	None	2.62212680836	2.42859266029	3.07236995589	2.38185922794	2.15654547382	2.81466731086	2.05674651595
XLOC_041999	EMIHUDRAFT_442242	KB864624:50203-51559	phosphoric ester hydrolase activity	4.71974200696	3.82569405717	4.43408774121	3.10376114457	3.43131005216	3.82487984347	4.07573798239
XLOC_009926	-	EMIHUscaffold_3:512253-517517	None	2.8409264333	2.91711281865	2.9841098913	2.38133875321	2.20102529188	2.89931099766	2.53327677411
XLOC_007767	EMIHUDRAFT_443720	EMIHUscaffold_260:116594-118228	None	7.44613213954	7.20527520322	7.50425490574	6.23037788188	6.70045359014	6.64591632937	6.67626740827
XLOC_007762	-	EMIHUscaffold_260:94063-95498	None	2.8091839239	2.70198590229	2.26269473139	2.4631280477	2.6894534871	2.50568009797	2.63818739425
XLOC_009920	EMIHUDRAFT_95402	EMIHUscaffold_3:487473-493133	None	2.91874686313	3.24616939193	3.31226436927	3.12604610271	3.26809449076	3.09129023676	3.36442955639
XLOC_020862	EMIHUDRAFT_470677	EMIHUscaffold_518:2280-4908	None	2.80865276365	2.94254453185	3.11181756727	3.20024224401	3.09722141867	3.06549476379	3.10091038765
XLOC_012422	EMIHUDRAFT_368944	EMIHUscaffold_338:100018-100924	None	3.77828218141	3.84369246256	3.48150432495	3.69699533695	3.6660521121	3.76536500755	3.75090658849
XLOC_007768	-	EMIHUscaffold_260:118495-120070	None	4.73752993821	4.45783065071	4.14047601794	4.74397805548	4.82993579431	4.52435835477	4.48770500089
XLOC_007769	EMIHUDRAFT_457623	EMIHUscaffold_260:120618-123949	binding	4.49682023059	4.39832300485	4.36350752652	4.65723411869	4.60592688787	4.60273003803	4.73626932582
XLOC_030384	EMIHUDRAFT_250081	EMIHUscaffold_869:8151-12698	None	2.3260483136	2.44571875897	2.3576561564	2.03039964738	2.22283855731	2.53589120984	2.21942876305
XLOC_022038	EMIHUDRAFT_416424	EMIHUscaffold_56:99007-101211	protein complex	8.54444288249	7.40844014146	7.41514175277	8.36919163349	8.0628934216	7.46701857169	8.52052046788
XLOC_037713	EMIHUDRAFT_455434	KB864273:147945-151200	protein binding	3.09754000845	2.98392936922	3.14073612673	2.40481867189	2.57865859783	3.09555315245	2.83191776576
